Date,Close,High,Low,Open,Volume
1980-03-17,0.06908251345157623,0.07096646380415086,0.06908251345157623,0.06908251345157623,3600000
1980-03-18,0.06782654672861099,0.06971049708615062,0.06782654672861099,0.06908251363363742,3715200
1980-03-19,0.06908251345157623,0.07096646380415086,0.06908251345157623,0.06908251345157623,2016000
1980-03-20,0.07033848762512207,0.07222243817246586,0.07033848762512207,0.07033848762512207,3657600
1980-03-21,0.07285043597221375,0.07473510919869358,0.07285043597221375,0.07285043597221375,3024000
1980-03-24,0.06908251345157623,0.07096646380415086,0.06908251345157623,0.07096646380415086,2649600
1980-03-25,0.06719861179590225,0.0690825635137225,0.06719861179590225,0.0690825635137225,4320000
1980-03-26,0.06029004231095314,0.06217471558203228,0.06029004231095314,0.06217471558203228,3312000
1980-03-27,0.05526617169380188,0.05777810624585104,0.05526617169380188,0.05777810624585104,9993600
1980-03-28,0.06154601648449898,0.0640586736896595,0.06154601648449898,0.06154601648449898,6134400
1980-03-31,0.0684545487165451,0.07096648320675382,0.0684545487165451,0.0684545487165451,6134400
1980-04-01,0.06782654672861099,0.07033848053866384,0.06782654672861099,0.06845453018112421,3542400
1980-04-02,0.06405867636203766,0.0668846059323473,0.06405867636203766,0.0668846059323473,4147200
1980-04-03,0.06594261527061462,0.06876853892166568,0.06594261527061462,0.06594261527061462,4646400
1980-04-07,0.06123200058937073,0.06405865136660531,0.06123200058937073,0.06405865136660531,940800
1980-04-08,0.06405867636203766,0.0668846059323473,0.06405867636203766,0.06405867636203766,1152000
1980-04-09,0.06311668455600739,0.06594260789080184,0.06311668455600739,0.06405865720414868,2400000
1980-04-10,0.06311668455600739,0.06594260789080184,0.06311668455600739,0.06311668455600739,1152000
1980-04-11,0.06311668455600739,0.06594260789080184,0.06311668455600739,0.06311668455600739,1056000
1980-04-14,0.06311668455600739,0.06594260789080184,0.06311668455600739,0.06311668455600739,326400
1980-04-15,0.06217470392584801,0.06500063253321897,0.06217470392584801,0.0631166819250951,1094400
1980-04-16,0.06217470392584801,0.06500063253321897,0.06217470392584801,0.06217470392584801,960000
1980-04-17,0.06217470392584801,0.06500063253321897,0.06217470392584801,0.06217470392584801,979200
1980-04-18,0.06311668455600739,0.06594260789080184,0.06311668455600739,0.06311668455600739,576000
1980-04-21,0.06123200058937073,0.06405865136660531,0.06123200058937073,0.0631166788043042,3494400
1980-04-22,0.06782654672861099,0.07065246956973563,0.06782654672861099,0.06782654672861099,4051200
1980-04-23,0.06876855343580246,0.07159448307365907,0.06876855343580246,0.06876855343580246,1747200
1980-04-24,0.07065249234437943,0.073479143796568,0.07065249234437943,0.07065249234437943,1056000
1980-04-25,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.07065248061984002,2073600
1980-04-28,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,1075200
1980-04-29,0.07065249234437943,0.073479143796568,0.07065249234437943,0.07065249234437943,902400
1980-04-30,0.07065249234437943,0.073479143796568,0.07065249234437943,0.07065249234437943,96000
1980-05-01,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.07065248061984002,844800
1980-05-02,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,1171200
1980-05-05,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,633600
1980-05-06,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,192000
1980-05-07,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,10272000
1980-05-08,0.06782654672861099,0.07065246956973563,0.06782654672861099,0.06971049708615062,13056000
1980-05-09,0.06782654672861099,0.07065246956973563,0.06782654672861099,0.06782654672861099,5625600
1980-05-12,0.06876855343580246,0.07159448307365907,0.06876855343580246,0.06876855343580246,2841600
1980-05-13,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.06971050798892975,1632000
1980-05-14,0.07065249234437943,0.073479143796568,0.07065249234437943,0.07065249234437943,3398400
1980-05-15,0.0715944841504097,0.07442113614066811,0.0715944841504097,0.0715944841504097,3340800
1980-05-16,0.0715944841504097,0.07442113614066811,0.0715944841504097,0.0715944841504097,2880000
1980-05-19,0.06971050798892975,0.07253643127203104,0.06971050798892975,0.07159445864112077,2457600
1980-05-20,0.06876855343580246,0.07159448307365907,0.06876855343580246,0.06971053177854543,1593600
1980-05-21,0.06782654672861099,0.07065246956973563,0.06782654672861099,0.068768519212196,1574400
1980-05-22,0.0715944841504097,0.07442113614066811,0.0715944841504097,0.0715944841504097,2841600
1980-05-23,0.07442113757133484,0.0772470619156452,0.07442113757133484,0.07442113757133484,4070400
1980-05-27,0.07630505412817001,0.0791309771835734,0.07630505412817001,0.07630505412817001,4992000
1980-05-28,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07724706828594208,3168000
1980-05-29,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.07913097739219666,5203200
1980-05-30,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.07913097739219666,2323200
1980-06-02,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07913101980096941,1516800
1980-06-03,0.07442113757133484,0.0772470619156452,0.07442113757133484,0.0772470619156452,2438400
1980-06-04,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07724706828594208,2592000
1980-06-05,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.07913097739219666,3148800
1980-06-06,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07913101980096941,2707200
1980-06-09,0.07818902283906937,0.08101494655264063,0.07818902283906937,0.07818902283906937,2956800
1980-06-10,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07818904673864221,883200
1980-06-11,0.07818902283906937,0.08101494655264063,0.07818902283906937,0.07818902283906937,4108800
1980-06-12,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.07913097739219666,2707200
1980-06-13,0.08007297664880753,0.08289890604429449,0.08007297664880753,0.08007297664880753,1382400
1980-06-16,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.0800729499496912,2457600
1980-06-17,0.07913097739219666,0.08195690045505037,0.07913097739219666,0.07913097739219666,2323200
1980-06-18,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07913101980096941,3417600
1980-06-19,0.07536309212446213,0.07818902116800874,0.07536309212446213,0.07724704302336947,2092800
1980-06-20,0.07442113757133484,0.0772470619156452,0.07442113757133484,0.0753631105559808,2150400
1980-06-23,0.07253644615411758,0.0753630977171687,0.07253644615411758,0.07442112489299667,1209600
1980-06-24,0.07347913831472397,0.07630506724632316,0.07347913831472397,0.07347913831472397,2438400
1980-06-25,0.07442113757133484,0.0772470619156452,0.07442113757133484,0.07442113757133484,3705600
1980-06-26,0.07724706828594208,0.0800729928632966,0.07724706828594208,0.07724706828594208,7180800
1980-06-27,0.07630505412817001,0.0791309771835734,0.07630505412817001,0.07724702668318113,1324800
1980-06-30,0.07442113757133484,0.0772470619156452,0.07442113757133484,0.07630508893099924,1785600
1980-07-01,0.07347913831472397,0.07630506724632316,0.07347913831472397,0.07442111642204735,8121600
1980-07-02,0.07347913831472397,0.07630506724632316,0.07347913831472397,0.07347913831472397,3244800
1980-07-03,0.07347913831472397,0.07630506724632316,0.07347913831472397,0.07347913831472397,3417600
1980-07-07,0.07630505412817001,0.07724702668318113,0.07630505412817001,0.07630505412817001,9600000
1980-07-08,0.07818902283906937,0.08007296838786934,0.07818902283906937,0.07818902283906937,5222400
1980-07-09,0.0810149610042572,0.0828989122794916,0.0810149610042572,0.0810149610042572,7814400
1980-07-10,0.08384089171886444,0.08478359243460144,0.08384089171886444,0.08384089171886444,6028800
1980-07-11,0.0857255607843399,0.0876095119845668,0.0857255607843399,0.0857255607843399,4665600
1980-07-14,0.09231937676668167,0.09420333325253392,0.09231937676668167,0.09231937676668167,8140800
1980-07-15,0.09326133131980896,0.09420330932345833,0.09326133131980896,0.09326133131980896,9638400
