Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-12-31 00:00:00-05:00,1.972826313000746,1.972826313000746,1.8939130102800101,1.9136415719985962,917402,0.0,0.0
1998-01-02 00:00:00-05:00,1.9070657829923994,1.939946174621582,1.9004896338550288,1.939946174621582,568789,0.0,0.0
1998-01-05 00:00:00-05:00,1.9399456647352813,1.9530980775723266,1.9004891343392993,1.933369517326355,1749650,0.0,0.0
1998-01-06 00:00:00-05:00,1.9136418334570433,1.9136418334570433,1.8873375923215514,1.8939132690429688,1504069,0.0,0.0
1998-01-07 00:00:00-05:00,1.854456520149212,1.854456520149212,1.709782361984253,1.709782361984253,1337054,0.0,0.0
1998-01-08 00:00:00-05:00,1.6834785759107216,1.6900548420487054,1.6308696269989014,1.6308696269989014,4584186,0.0,0.0
1998-01-09 00:00:00-05:00,1.6308698808497768,1.6374460299921574,1.5256527927831456,1.5322284698486328,5332692,0.0,0.0
1998-01-12 00:00:00-05:00,1.4993479757434933,1.6045655286974703,1.4072828381947922,1.5848374366760254,3469190,0.0,0.0
1998-01-13 00:00:00-05:00,1.65059847825437,1.782120283456219,1.644022210965439,1.768967866897583,2123668,0.0,0.0
1998-01-14 00:00:00-05:00,1.874185091586732,1.874185091586732,1.7558156062395316,1.8018479347229004,2803486,0.0,0.0
1998-01-15 00:00:00-05:00,1.7886963440529797,1.8018481698634985,1.7492396864292263,1.7755439281463623,1833863,0.0,0.0
1998-01-16 00:00:00-05:00,1.8478804156535704,1.8478804156535704,1.8281518567902917,1.8347281217575073,2319380,0.0,0.0
1998-01-20 00:00:00-05:00,1.880761540500587,1.9662505351326174,1.880761540500587,1.939946174621582,3270655,0.0,0.0
1998-01-21 00:00:00-05:00,1.9333698574023657,1.9859789279084186,1.9267937088367073,1.9794026613235474,2871233,0.0,0.0
1998-01-22 00:00:00-05:00,1.9794027867787403,2.0385875375247484,1.946522395924118,2.0320112705230713,1798578,0.0,0.0
1998-01-23 00:00:00-05:00,2.084619489484726,2.091195282085147,2.03858681693656,2.0780434608459473,1195445,0.0,0.0
1998-01-26 00:00:00-05:00,2.2227178249198167,2.235870122909546,2.1766853720518684,2.235870122909546,3288062,0.0,0.0
1998-01-27 00:00:00-05:00,2.249022260819626,2.3147830310705673,2.242445994963812,2.301630735397339,2171655,0.0,0.0
1998-01-28 00:00:00-05:00,2.3147828949090714,2.419999837875366,2.3147828949090714,2.419999837875366,3175151,0.0,0.0
1998-01-29 00:00:00-05:00,2.4199997991787368,2.4199997991787368,2.3147828578948975,2.3147828578948975,3233489,0.0,0.0
1998-01-30 00:00:00-05:00,2.3410876152927065,2.512065823494308,2.3345113487938582,2.498913526535034,4949265,0.0,0.0
1998-02-02 00:00:00-05:00,2.53837008501595,2.6041308592007213,2.5317938187667415,2.577826738357544,2354194,0.0,0.0
1998-02-03 00:00:00-05:00,2.683043096816201,2.755380121154821,2.6501627170398687,2.7488040924072266,5174617,0.0,0.0
1998-02-04 00:00:00-05:00,2.709348619886899,2.709348619886899,2.5646745338328403,2.597554922103882,2420059,0.0,0.0
1998-02-05 00:00:00-05:00,2.7093477283233818,2.7356518414535977,2.6107063599316938,2.6172821521759033,1634387,0.0,0.0
1998-02-06 00:00:00-05:00,2.59755447719532,2.6172825651558687,2.5317934758783447,2.604130506515503,1084886,0.0,0.0
1998-02-09 00:00:00-05:00,2.604131271512787,2.617283334016742,2.5054900946177736,2.512066125869751,1854563,0.0,0.0
1998-02-10 00:00:00-05:00,2.551520794246715,2.6238578030655146,2.5449452389866214,2.590977430343628,1728950,0.0,0.0
1998-02-11 00:00:00-05:00,2.676467861415793,2.676467861415793,2.617282651429689,2.669891595840454,3018958,0.0,0.0
1998-02-12 00:00:00-05:00,2.729076199361967,2.7882606983184814,2.715923668858958,2.7882606983184814,3442374,0.0,0.0
1998-02-13 00:00:00-05:00,2.748804199465327,2.748804199465327,2.7093480254430564,2.7224998474121094,1759530,0.0,0.0
1998-02-17 00:00:00-05:00,2.8277175109971315,2.8540218654259046,2.8079894222043453,2.821141481399536,2100145,0.0,0.0
1998-02-18 00:00:00-05:00,2.8277172639261487,2.873750175202379,2.821141234903132,2.867173910140991,1625918,0.0,0.0
1998-02-19 00:00:00-05:00,2.9329347610473633,2.9329347610473633,2.9066304102392473,2.9329347610473633,1120642,0.0,0.0
1998-02-20 00:00:00-05:00,2.946086169287355,2.946086169287355,2.8474448085790347,2.8540210723876953,1716718,0.0,0.0
1998-02-23 00:00:00-05:00,2.840869876177004,2.8540216985648783,2.775108875930607,2.7882606983184814,1026549,0.0,0.0
1998-02-24 00:00:00-05:00,2.8145655765718205,2.8671745282118706,2.7948374852500266,2.8474459648132324,2524972,0.0,0.0
1998-02-25 00:00:00-05:00,2.8934789367393856,3.0973377722792272,2.8869026701450746,3.0578811168670654,3695012,0.0,0.0
1998-02-26 00:00:00-05:00,3.1959783170285117,3.1959783170285117,3.1170652575933397,3.1302175521850586,1549703,0.0,0.0
1998-02-27 00:00:00-05:00,3.0907608239751605,3.0907608239751605,2.9855434141344426,3.0184237957000732,980914,0.0,0.0
1998-03-02 00:00:00-05:00,3.0184237742174,3.025000039314421,2.965815305709839,2.965815305709839,777204,0.0,0.0
1998-03-03 00:00:00-05:00,2.93293503141608,2.972391679284692,2.880325852873423,2.9395110607147217,2350431,0.0,0.0
1998-03-04 00:00:00-05:00,2.8145660462742277,2.8408708805417078,2.7882616840836705,2.7948379516601562,1772232,0.0,0.0
1998-03-05 00:00:00-05:00,2.6238592453090273,2.6304355122987966,2.5317941038750984,2.538370370864868,2942272,0.0,0.0
1998-03-06 00:00:00-05:00,2.6370107970877443,2.8211410113730806,2.6370107970877443,2.775108575820923,2974264,0.0,0.0
1998-03-09 00:00:00-05:00,2.656738955860115,2.729075979491747,2.630434605088463,2.696195363998413,866592,0.0,0.0
1998-03-10 00:00:00-05:00,2.709348420750847,2.755380630493164,2.709348420750847,2.755380630493164,1178038,0.0,0.0
1998-03-11 00:00:00-05:00,2.867173910140991,2.893478262271429,2.8605978811179744,2.867173910140991,1091002,0.0,0.0
1998-03-12 00:00:00-05:00,2.8671739510069565,2.8671739510069565,2.7882606574525166,2.8277173042297363,471874,0.0,0.0
1998-03-13 00:00:00-05:00,2.8540216567350916,2.860597921890211,2.8014131877627557,2.8277173042297363,891056,0.0,0.0
1998-03-16 00:00:00-05:00,2.8671750974921015,2.8671750974921015,2.814566135406494,2.814566135406494,1242491,0.0,0.0
1998-03-17 00:00:00-05:00,2.821141125649491,2.821141125649491,2.696195398859061,2.7027716636657715,2250222,0.0,0.0
1998-03-18 00:00:00-05:00,2.66989218769981,2.66989218769981,2.637011796687777,2.643587827682495,2122256,0.0,0.0
1998-03-19 00:00:00-05:00,2.6698920229779937,2.7225005037284458,2.6698920229779937,2.709348678588867,1310238,0.0,0.0
1998-03-20 00:00:00-05:00,2.7159234851641063,2.7356520435458758,2.6896193700907123,2.7027716636657715,1988174,0.0,0.0
1998-03-23 00:00:00-05:00,2.6238584864228724,2.643587045647743,2.617282457373497,2.63043475151062,727335,0.0,0.0
1998-03-24 00:00:00-05:00,2.683043201313098,2.7356521414579036,2.683043201313098,2.7224998474121094,931045,0.0,0.0
1998-03-25 00:00:00-05:00,2.8408701419830322,2.8671742612966824,2.814565314554182,2.8408701419830322,2439818,0.0,0.0
1998-03-26 00:00:00-05:00,2.814565215763549,2.8277175109971315,2.8014133926067504,2.821141481399536,907522,0.0,0.0
1998-03-27 00:00:00-05:00,2.840870970507001,2.8540227979610826,2.801414307952413,2.814566135406494,705694,0.0,0.0
1998-03-30 00:00:00-05:00,2.801413857732036,2.8079898884214654,2.7488049041013105,2.76853346824646,666175,0.0,0.0
1998-03-31 00:00:00-05:00,2.768532758553204,2.768532758553204,2.715923582370027,2.7224998474121094,3265951,0.0,0.0
1998-04-01 00:00:00-05:00,2.7093479284724817,2.7093479284724817,2.676467548592378,2.7027716636657715,1167217,0.0,0.0
1998-04-02 00:00:00-05:00,2.696195363998413,2.7027716287200954,2.6370108698101453,2.696195363998413,1446672,0.0,0.0
1998-04-03 00:00:00-05:00,2.696195713988252,2.696195713988252,2.6567393007281654,2.669891595840454,600310,0.0,0.0
1998-04-06 00:00:00-04:00,2.676468545943374,2.6961964035613852,2.663316011428833,2.663316011428833,330735,0.0,0.0
1998-04-07 00:00:00-04:00,2.630435216082313,2.630435216082313,2.577826738357544,2.577826738357544,1165336,0.0,0.0
1998-04-08 00:00:00-04:00,2.59755447719532,2.6304348598346166,2.59755447719532,2.604130506515503,1172863,0.0,0.0
1998-04-09 00:00:00-04:00,2.551520993801385,2.604129924724588,2.551520993801385,2.5844013690948486,829425,0.0,0.0
1998-04-13 00:00:00-04:00,2.5317939991614797,2.5317939991614797,2.4463051282530937,2.4660332202911377,1350227,0.0,0.0
1998-04-14 00:00:00-04:00,2.452881136486601,2.512066125869751,2.4331530427306696,2.512066125869751,1475370,0.0,0.0
1998-04-15 00:00:00-04:00,2.5317941038750984,2.5515221967290858,2.5120660110211115,2.538370370864868,1158749,0.0,0.0
1998-04-16 00:00:00-04:00,2.49233706801246,2.49233706801246,2.433152562390116,2.4594566822052,1011494,0.0,0.0
1998-04-17 00:00:00-04:00,2.406847887080518,2.4134241521998394,2.3805435347183534,2.393695592880249,1130521,0.0,0.0
1998-04-20 00:00:00-04:00,2.387119741401879,2.393696007660738,2.341087529858766,2.3805439472198486,1067950,0.0,0.0
1998-04-21 00:00:00-04:00,2.40684826977889,2.485761103374463,2.40684826977889,2.472609043121338,1178979,0.0,0.0
1998-04-22 00:00:00-04:00,2.5252179409663,2.6172830775892844,2.492337315850979,2.6107072830200195,2119904,0.0,0.0
1998-04-23 00:00:00-04:00,2.5646748218346382,2.5844026793511397,2.551522287387774,2.558098554611206,2294916,0.0,0.0
1998-04-24 00:00:00-04:00,2.577826893943127,2.6172830775892844,2.577826893943127,2.6107072830200195,1254253,0.0,0.0
1998-04-27 00:00:00-04:00,2.5449469009070538,2.5449469009070538,2.472609608811699,2.492337703704834,882117,0.0,0.0
1998-04-28 00:00:00-04:00,2.5515218762373837,2.577826704853923,2.5515218762373837,2.5712504386901855,1609452,0.0,0.0
1998-04-29 00:00:00-04:00,2.5449467604740477,2.5646748542785645,2.5120661320562827,2.5646748542785645,819075,0.0,0.0
1998-04-30 00:00:00-04:00,2.604129924724588,2.604129924724588,2.57782581332048,2.5844013690948486,1226025,0.0,0.0
1998-05-01 00:00:00-04:00,2.5646735909855995,2.5712496190145875,2.5317929787639875,2.551521062850952,359433,0.0,0.0
1998-05-04 00:00:00-04:00,2.53836917413766,2.610706188613944,2.53836917413766,2.5844013690948486,926811,0.0,0.0
1998-05-05 00:00:00-04:00,2.518641805934,2.538370370864868,2.518641805934,2.538370370864868,715103,0.0,0.0
1998-05-06 00:00:00-04:00,2.5515210343181156,2.577825854254917,2.51864065850253,2.544945478439331,850596,0.0,0.0
1998-05-07 00:00:00-04:00,2.544945167064386,2.544945167064386,2.5186403503459887,2.531792640686035,399423,0.0,0.0
1998-05-08 00:00:00-04:00,2.525216613535164,2.5383689038752104,2.5120645592334214,2.531792640686035,371665,0.0,0.0
1998-05-11 00:00:00-04:00,2.551522287387774,2.5975552137980045,2.551522287387774,2.558098554611206,1157808,0.0,0.0
1998-05-12 00:00:00-04:00,2.558097916877865,2.558097916877865,2.5252175331115723,2.5252175331115723,1122994,0.0,0.0
1998-05-13 00:00:00-04:00,2.544946093825094,2.544946093825094,2.5252175331115723,2.5252175331115723,746624,0.0,0.0
1998-05-14 00:00:00-04:00,2.531792640686035,2.5383689038752104,2.525216613535164,2.531792640686035,2121315,0.0,0.0
1998-05-15 00:00:00-04:00,2.525218333936989,2.525218333936989,2.485761672073789,2.492337703704834,1482427,0.0,0.0
1998-05-18 00:00:00-04:00,2.4397296311818226,2.4397296311818226,2.4200010608432665,2.42657732963562,828484,0.0,0.0
1998-05-19 00:00:00-04:00,2.4068483974800796,2.4068483974800796,2.4002721309661865,2.4002721309661865,895761,0.0,0.0
1998-05-20 00:00:00-04:00,2.4068483041400417,2.4200001285425166,2.373967916999404,2.3805439472198486,2110024,0.0,0.0
1998-05-21 00:00:00-04:00,2.380543402938751,2.380543402938751,2.3673911094665527,2.3673911094665527,780027,0.0,0.0
1998-05-22 00:00:00-04:00,2.3739679454897367,2.387119770050049,2.367391679151955,2.387119770050049,1144635,0.0,0.0
1998-05-26 00:00:00-04:00,2.1306527822614734,2.183261740629268,2.1043484210968018,2.1043484210968018,3804160,0.0,0.0
1998-05-27 00:00:00-04:00,1.9859782256093002,2.0517389798957075,1.9859782256093002,2.005706310272217,4008340,0.0,0.0
1998-05-28 00:00:00-04:00,2.0451629516747354,2.0517389798957075,1.9991300460129022,2.005706310272217,1392569,0.0,0.0
1998-05-29 00:00:00-04:00,1.9991309062631877,2.0122832044030683,1.9859790802001953,1.9859790802001953,708987,0.0,0.0
1998-06-01 00:00:00-04:00,1.8478809317514158,1.8807614396364596,1.8478809317514158,1.8676090240478516,1521946,0.0,0.0
1998-06-02 00:00:00-04:00,1.8215769220963727,1.8413050168992058,1.8150007724761963,1.8150007724761963,1113114,0.0,0.0
1998-06-03 00:00:00-04:00,1.841304612732841,1.9070655044039289,1.841304612732841,1.8807612657546997,1964181,0.0,0.0
1998-06-04 00:00:00-04:00,1.8347284582777517,1.8544570207595825,1.7886961293135262,1.8544570207595825,2058744,0.0,0.0
1998-06-05 00:00:00-04:00,1.880761186557224,1.920217837917592,1.874185038657429,1.9136415719985962,1428324,0.0,0.0
1998-06-08 00:00:00-04:00,1.9070656846587575,1.9070656846587575,1.8873375923215514,1.8939132690429688,485047,0.0,0.0
1998-06-09 00:00:00-04:00,1.880761435638602,1.880761435638602,1.8084243892568002,1.8413047790527344,837423,0.0,0.0
1998-06-10 00:00:00-04:00,1.7623916827549861,1.7623916827549861,1.7163593468932565,1.7360873222351074,2057332,0.0,0.0
1998-06-11 00:00:00-04:00,1.736086923237529,1.7492393365131507,1.6769023026987897,1.7032065391540527,2420059,0.0,0.0
1998-06-12 00:00:00-04:00,1.7163588142202995,1.7229349613189697,1.670326020567981,1.7229349613189697,1160160,0.0,0.0
1998-06-15 00:00:00-04:00,1.657174278416381,1.7229351671638247,1.657174278416381,1.71635901927948,809666,0.0,0.0
1998-06-16 00:00:00-04:00,1.722935621947583,1.8281525996396213,1.722935621947583,1.8150007724761963,1420326,0.0,0.0
1998-06-17 00:00:00-04:00,1.8939131084301155,1.9991306541452198,1.8939131084301155,1.9596740007400513,2269041,0.0,0.0
1998-06-18 00:00:00-04:00,1.9596742679760237,1.9596742679760237,1.9333700254842114,1.939946174621582,558439,0.0,0.0
1998-06-19 00:00:00-04:00,1.9333698574023657,1.992554486378012,1.920218032347901,1.9794026613235474,1015729,0.0,0.0
1998-06-22 00:00:00-04:00,1.8741852947249797,1.9004895358604716,1.8544572023877737,1.8939132690429688,652061,0.0,0.0
1998-06-23 00:00:00-04:00,1.8478803714181158,1.9333693355425787,1.8478803714181158,1.920217514038086,1544528,0.0,0.0
1998-06-24 00:00:00-04:00,1.920217651678309,1.920217651678309,1.8413043566112655,1.900489091873169,1180861,0.0,0.0
1998-06-25 00:00:00-04:00,1.913641386397136,1.9728261216590395,1.900489091873169,1.900489091873169,1187918,0.0,0.0
1998-06-26 00:00:00-04:00,1.9136419321297697,1.9465224417781757,1.9070657829923994,1.939946174621582,884940,0.0,0.0
1998-06-29 00:00:00-04:00,1.828152060508728,1.8347283262087637,1.8150002372238392,1.828152060508728,1479134,0.0,0.0
1998-06-30 00:00:00-04:00,1.8018481698634985,1.8018481698634985,1.7689677792026635,1.7755439281463623,1034547,0.0,0.0
1998-07-01 00:00:00-04:00,1.8018478238429652,1.8347283262087637,1.8018478238429652,1.828152060508728,2183416,0.0,0.0
1998-07-02 00:00:00-04:00,1.8150004367041306,1.8150004367041306,1.795271873474121,1.795271873474121,608308,0.0,0.0
1998-07-06 00:00:00-04:00,1.768967414226483,1.768967414226483,1.742663177936479,1.7492393255233765,894349,0.0,0.0
1998-07-07 00:00:00-04:00,1.7492396404164317,1.8413047790527344,1.7426634916457149,1.8413047790527344,1214264,0.0,0.0
1998-07-08 00:00:00-04:00,1.841304388662658,1.920217685103337,1.828151975890559,1.9070652723312378,1397744,0.0,0.0
1998-07-09 00:00:00-04:00,1.913641964091365,1.9465224742889404,1.8873377211602202,1.9465224742889404,1223202,0.0,0.0
1998-07-10 00:00:00-04:00,1.8807612252288763,1.8807612252288763,1.8413045730572124,1.8478807210922241,2306678,0.0,0.0
1998-07-13 00:00:00-04:00,1.8150001525565338,1.8150001525565338,1.7492392689117906,1.762391209602356,2275157,0.0,0.0
1998-07-14 00:00:00-04:00,1.7558151963036104,1.808423778608999,1.7558151963036104,1.7886956930160522,2037573,0.0,0.0
1998-07-15 00:00:00-04:00,1.8084242197185347,1.8610326968369686,1.7886961293135262,1.8544570207595825,3286651,0.0,0.0
1998-07-16 00:00:00-04:00,1.9202174753042929,2.0780434608459473,1.9070650639691993,2.0780434608459473,6345598,0.0,0.0
1998-07-17 00:00:00-04:00,2.0780435350077457,2.0780435350077457,2.038586889690219,2.045163154602051,1444790,0.0,0.0
1998-07-20 00:00:00-04:00,2.0451634245280217,2.071467543493571,2.0451634245280217,2.051739454269409,934809,0.0,0.0
1998-07-21 00:00:00-04:00,2.005706310272217,2.012282338493189,1.9991300460129022,2.005706310272217,747565,0.0,0.0
1998-07-22 00:00:00-04:00,1.9991309062631877,1.9991309062631877,1.972826664041093,1.9859790802001953,2061096,0.0,0.0
1998-07-23 00:00:00-04:00,1.9662498334572593,1.9662498334572593,1.920217514038086,1.920217514038086,1383630,0.0,0.0
1998-07-24 00:00:00-04:00,1.9596740976073597,1.9991307529628832,1.9596740976073597,1.9794026613235474,445058,0.0,0.0
1998-07-27 00:00:00-04:00,1.9794021732097318,1.9794021732097318,1.9333693806400793,1.953097939491272,1040663,0.0,0.0
1998-07-28 00:00:00-04:00,1.9530980775723266,1.9530980775723266,1.9267933699174284,1.933369517326355,676996,0.0,0.0
1998-07-29 00:00:00-04:00,1.9333693806400793,1.966249879321726,1.9333693806400793,1.953097939491272,1097119,0.0,0.0
1998-07-30 00:00:00-04:00,1.9530982715278569,1.992554333765317,1.9530982715278569,1.972826361656189,1337054,0.0,0.0
1998-07-31 00:00:00-04:00,1.959673752904484,1.9662500183326028,1.933369517326355,1.933369517326355,604074,0.0,0.0
1998-08-03 00:00:00-04:00,1.920217560005182,1.920217560005182,1.8018476230557172,1.8347281217575073,1775055,0.0,0.0
1998-08-04 00:00:00-04:00,1.8939130492220861,1.8939130492220861,1.8478807210922241,1.8478807210922241,1380337,0.0,0.0
1998-08-05 00:00:00-04:00,1.8544569294177047,1.907065403944891,1.8413045157379087,1.8610326051712036,684993,0.0,0.0
1998-08-06 00:00:00-04:00,1.8544568105919672,1.9465219301634,1.8544568105919672,1.933369517326355,1489014,0.0,0.0
1998-08-07 00:00:00-04:00,1.9991305669086752,1.9991305669086752,1.9465220913948296,1.9662501811981201,851067,0.0,0.0
1998-08-10 00:00:00-04:00,1.9596741628798533,1.9596741628798533,1.8676090240478516,1.8676090240478516,1239669,0.0,0.0
1998-08-11 00:00:00-04:00,1.854457091087309,1.854457091087309,1.7886961971473616,1.795271873474121,1431147,0.0,0.0
1998-08-12 00:00:00-04:00,1.8150001532144178,1.9070652723312378,1.8150001532144178,1.9070652723312378,1200620,0.0,0.0
1998-08-13 00:00:00-04:00,1.9004896288135302,1.9070657779334559,1.8807615355114218,1.8873376846313477,641711,0.0,0.0
1998-08-14 00:00:00-04:00,1.9333696774683633,1.9662501811981201,1.9333696774683633,1.9662501811981201,1967945,0.0,0.0
1998-08-17 00:00:00-04:00,1.926793529514731,1.9662501811981201,1.9136415876650725,1.9662501811981201,1356343,0.0,0.0
1998-08-18 00:00:00-04:00,1.8939130257849741,1.9662501811981201,1.8939130257849741,1.9662501811981201,1937835,0.0,0.0
1998-08-19 00:00:00-04:00,1.966249879321726,1.9859784381729184,1.946521792547269,1.953097939491272,793670,0.0,0.0
1998-08-20 00:00:00-04:00,1.8939132690429688,1.9004895358604716,1.8939132690429688,1.8939132690429688,685464,0.0,0.0
1998-08-21 00:00:00-04:00,1.841304473889602,1.8478806215704406,1.828152060508728,1.828152060508728,585726,0.0,0.0
1998-08-24 00:00:00-04:00,1.7689673569764262,1.7755435043504963,1.762391209602356,1.762391209602356,724983,0.0,0.0
