Date,Close,High,Low,Open,Volume
1980-03-17,0.1814996302127838,0.1844034456325771,0.1814996302127838,0.1814996302127838,10924800
1980-03-18,0.1800478994846344,0.18295170087400464,0.1800478994846344,0.18149979187092247,17068800
1980-03-19,0.18440355360507965,0.18730791907916297,0.18440355360507965,0.18440355360507965,18508800
1980-03-20,0.1836775839328766,0.1865813841927936,0.1836775839328766,0.18440353815205276,11174400
1980-03-21,0.17714357376098633,0.1800479576768594,0.17714357376098636,0.1800479576768594,12172800
1980-03-24,0.17351371049880981,0.17641752766623484,0.17351371049880984,0.17641752766623484,8966400
1980-03-25,0.1742396205663681,0.17714342037998138,0.1742396205663681,0.1742396205663681,11347200
1980-03-26,0.17278777062892914,0.1756915880387254,0.17278777062892917,0.17423967933382728,16262400
1980-03-27,0.16697958111763,0.16988394648226135,0.16697958111763,0.16988394648226135,26918400
1980-03-28,0.17351371049880981,0.17641752766623484,0.17351371049880984,0.17351371049880984,20102400
1980-03-31,0.17932194471359253,0.18222574609859868,0.17932194471359253,0.17932194471359253,9004800
1980-04-01,0.1800478994846344,0.18295170087400464,0.1800478994846344,0.1800478994846344,8179200
1980-04-02,0.1814996302127838,0.1844034456325771,0.1814996302127838,0.1814996302127838,12556800
1980-04-03,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1807737443869024,6988800
1980-04-07,0.17351371049880981,0.17641752766623484,0.17351371049880984,0.17641752766623484,13478400
1980-04-08,0.1742396205663681,0.17714342037998138,0.1742396205663681,0.1742396205663681,29184000
1980-04-09,0.17060990631580353,0.17351370680461584,0.17060990631580353,0.17351370680461584,11558400
1980-04-10,0.16988398134708405,0.17278778233684808,0.16988398134708405,0.17060993574872302,14784000
1980-04-11,0.16988398134708405,0.17278778233684808,0.16988398134708405,0.16988398134708405,9523200
1980-04-14,0.17133589088916779,0.1742396918914531,0.17133589088916779,0.17133589088916779,8025600
1980-04-15,0.16915743052959442,0.17206179595038398,0.16915743052959442,0.17133585830048248,10598400
1980-04-16,0.16262388229370117,0.16552768286742822,0.16262388229370117,0.16552768286742822,10752000
1980-04-17,0.15971942245960236,0.16262380320853834,0.15971942245960233,0.16262380320853834,17702400
1980-04-18,0.1618979275226593,0.16480172808789523,0.1618979275226593,0.1618979275226593,18739200
1980-04-21,0.16044537723064423,0.16334974137775915,0.16044537723064423,0.1618978500978772,9043200
1980-04-22,0.1677054911851883,0.17060985578461138,0.1677054911851883,0.1677054911851883,20428800
1980-04-23,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1778693795204163,14822400
1980-04-24,0.1785959005355835,0.18149970046251762,0.1785959005355835,0.1785959005355835,8832000
1980-04-25,0.1756916642189026,0.17859603124213022,0.1756916642189026,0.17859603124213022,7104000
1980-04-28,0.1742396205663681,0.17714342037998138,0.1742396205663681,0.1756915287815673,6931200
1980-04-29,0.1756916642189026,0.17859603124213022,0.1756916642189026,0.1756916642189026,6297600
1980-04-30,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1778693795204163,7065600
1980-05-01,0.1785959005355835,0.18149970046251762,0.1785959005355835,0.1785959005355835,7008000
1980-05-02,0.1814996302127838,0.1844034456325771,0.1814996302127838,0.1814996302127838,5510400
1980-05-05,0.1836775839328766,0.1865813841927936,0.1836775839328766,0.1836775839328766,3513600
1980-05-06,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.1836775833788211,6988800
1980-05-07,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.18295162916183472,6393600
1980-05-08,0.18077382445335388,0.1836776422520447,0.18077382445335388,0.182951687802372,7468800
1980-05-09,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.18295162916183472,16684800
1980-05-12,0.18222567439079285,0.18512949124990924,0.18222567439079285,0.18295162860557196,8582400
1980-05-13,0.18585535883903503,0.18875973957489264,0.18585535883903503,0.18585535883903503,7372800
1980-05-14,0.18875987827777863,0.19166367956003674,0.18875987827777863,0.18875987827777863,4742400
1980-05-15,0.19021178781986237,0.19311560598163602,0.19021178781986237,0.19021178781986237,8102400
1980-05-16,0.1923896223306656,0.19529342343626926,0.1923896223306656,0.1923896223306656,4838400
1980-05-19,0.1931154429912567,0.19601980705596825,0.1931154429912567,0.1931154429912567,8640000
1980-05-20,0.19093762338161469,0.1938414397339374,0.19093762338161469,0.1931154856458567,21811200
1980-05-21,0.18658143281936646,0.18948579880699531,0.18658143281936646,0.18948579880699531,10540800
1980-05-22,0.18440355360507965,0.18730791907916297,0.18440355360507965,0.1865813998283241,5318400
1980-05-23,0.19093762338161469,0.1938414397339374,0.19093762338161469,0.19093762338161469,29779200
1980-05-27,0.19021178781986237,0.19311560598163602,0.19021178781986237,0.19093774236030578,8332800
1980-05-28,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19456751644611361,6700800
1980-05-29,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19456751644611361,7660800
1980-05-30,0.1974717676639557,0.20037556753383345,0.1974717676639557,0.1974717676639557,5721600
1980-06-02,0.19819773733615875,0.20110155429410898,0.19819773733615878,0.19819773733615878,6355200
1980-06-03,0.1931154429912567,0.19601980705596825,0.1931154429912567,0.19601980705596825,15244800
1980-06-04,0.19601984322071075,0.19892364285060618,0.19601984322071075,0.19601984322071075,7680000
1980-06-05,0.19601984322071075,0.19892364285060618,0.19601984322071075,0.19601984322071075,6470400
1980-06-06,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19601999063240624,28723200
1980-06-09,0.1931154429912567,0.19601980705596825,0.1931154429912567,0.1945673342299452,7545600
1980-06-10,0.1952933818101883,0.19819774726768186,0.19529338181018832,0.19529338181018832,17280000
1980-06-11,0.1974717676639557,0.20037556753383345,0.1974717676639557,0.1974717676639557,3206400
1980-06-12,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19747189984761626,10809600
1980-06-13,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19456751644611361,3590400
1980-06-16,0.1945675164461136,0.19747189984761626,0.19456751644611361,0.19456751644611361,7987200
1980-06-17,0.19384142756462097,0.19674579208850204,0.19384142756462097,0.1945673649903428,12864000
1980-06-18,0.1923896223306656,0.19529342343626926,0.1923896223306656,0.19384153119186368,8064000
1980-06-19,0.18875987827777863,0.19166367956003674,0.18875987827777863,0.19166367956003674,13689600
1980-06-20,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,7027200
1980-06-23,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,9888000
1980-06-24,0.1894858181476593,0.19238963607754292,0.1894858181476593,0.1894858181476593,9676800
1980-06-25,0.19166360795497894,0.19456740815238438,0.19166360795497894,0.19166360795497894,15494400
1980-06-26,0.19166360795497894,0.19456740815238438,0.19166360795497894,0.19166360795497894,10156800
1980-06-27,0.1923896223306656,0.19529342343626926,0.1923896223306656,0.1923896223306656,6912000
1980-06-30,0.19093762338161469,0.1938414397339374,0.19093762338161469,0.19238953155777605,5337600
1980-07-01,0.19384142756462097,0.19674579208850204,0.19384142756462097,0.19384142756462097,9811200
1980-07-02,0.1952933818101883,0.19819774726768186,0.19529338181018832,0.19529338181018832,6585600
1980-07-03,0.1967458426952362,0.1996496429953865,0.1967458426952362,0.1967458426952362,4550400
1980-07-07,0.2040053904056549,0.20545786411010344,0.20400539040565488,0.20400539040565488,19545600
1980-07-08,0.20836171507835388,0.20981362416113972,0.20836171507835385,0.20836171507835385,13190400
1980-07-09,0.20836171507835388,0.20908766961974679,0.20836171507835385,0.20836171507835385,9388800
1980-07-10,0.21126559376716614,0.21199153189973033,0.21126559376716614,0.21126559376716614,14092800
1980-07-11,0.21053960919380188,0.21199150187006216,0.21053960919380188,0.21126556384033074,9888000
1980-07-14,0.21271730959415436,0.21416978285511135,0.21271730959415436,0.21271730959415436,15052800
1980-07-15,0.21925151348114014,0.21997746785216077,0.21925151348114014,0.21925151348114014,20678400
1980-07-16,0.22288177907466888,0.2236077332677993,0.22288177907466888,0.22288177907466888,11692800
1980-07-17,0.22796350717544556,0.2294153993612311,0.22796350717544553,0.22796350717544553,15456000
1980-07-18,0.23377159237861633,0.23449754652605578,0.23377159237861636,0.23377159237861636,12576000
1980-07-21,0.23377159237861633,0.23449754652605578,0.23377159237861636,0.23377159237861636,14208000
1980-07-22,0.23086780309677124,0.2323197114588857,0.2308678030967712,0.2323197114588857,14150400
1980-07-23,0.22868940234184265,0.22941533993830793,0.22868940234184268,0.22941533993830793,8371200
1980-07-24,0.22723761200904846,0.22796356659957448,0.22723761200904846,0.22796356659957448,11616000
1980-07-25,0.22505971789360046,0.22578567238624903,0.22505971789360044,0.22578567238624903,22156800
1980-07-28,0.22723761200904846,0.22868952119010053,0.22723761200904846,0.22723761200904846,7372800
1980-07-29,0.23740142583847046,0.23885331790016057,0.2374014258384705,0.2374014258384705,11424000
1980-07-30,0.24466155469417572,0.24538750919283062,0.24466155469417572,0.24466155469417572,12614400
1980-07-31,0.24611341953277588,0.247565311652787,0.24611341953277588,0.24611341953277588,24384000
1980-08-01,0.24248366057872772,0.24466152379968403,0.24248366057872772,0.24466152379968403,9523200
1980-08-04,0.24611341953277588,0.2482918309920846,0.24611341953277588,0.24611341953277588,5721600
1980-08-05,0.24756522476673126,0.24901769796466666,0.24756522476673126,0.24756522476673126,6720000
1980-08-06,0.24538752436637878,0.24756537138021673,0.24538752436637878,0.24756537138021673,11193600
1980-08-07,0.24829179048538208,0.24901774473534988,0.24829179048538208,0.24829179048538208,8812800
1980-08-08,0.2519216239452362,0.25337353289947717,0.2519216239452362,0.2519216239452362,5817600
1980-08-11,0.26789364218711853,0.2693455509043575,0.26789364218711853,0.26789364218711853,7276800
1980-08-12,0.2686195373535156,0.27152335414811696,0.2686195373535156,0.2686195373535156,22406400
1980-08-13,0.26353731751441956,0.2649892092469401,0.26353731751441956,0.2649892092469401,12153600
1980-08-14,0.26353731751441956,0.2642632550722865,0.26353731751441956,0.26353731751441956,8793600
1980-08-15,0.25990766286849976,0.26135957186708186,0.25990766286849976,0.26135957186708186,41011200
1980-08-18,0.2526475191116333,0.2533734734183311,0.2526475191116333,0.2533734734183311,7699200
1980-08-19,0.24901767075061798,0.24974362478490023,0.24901767075061795,0.24974362478490023,8889600
1980-08-20,0.25409936904907227,0.2555512607104112,0.25409936904907227,0.25409936904907227,11808000
1980-08-21,0.2570037245750427,0.25772967868759766,0.2570037245750427,0.2570037245750427,11251200
1980-08-22,0.25845563411712646,0.2591815716165953,0.25845563411712646,0.25845563411712646,38515200
1980-08-25,0.25845563411712646,0.2591815716165953,0.25845563411712646,0.25845563411712646,11174400
1980-08-26,0.25845563411712646,0.2591815716165953,0.25845563411712646,0.25845563411712646,20160000
1980-08-27,0.257729709148407,0.2584556633467617,0.257729709148407,0.2584556633467617,3513600
1980-08-28,0.25555118918418884,0.25627714312006394,0.25555118918418884,0.25627714312006394,6451200
1980-08-29,0.25409936904907227,0.2548253231881346,0.25409936904907227,0.2548253231881346,15552000
1980-09-02,0.257729709148407,0.2584556633467617,0.257729709148407,0.257729709148407,6816000
1980-09-03,0.26571574807167053,0.2671676565285083,0.26571574807167053,0.26571574807167053,9292800
1980-09-04,0.26789364218711853,0.2693455509043575,0.26789364218711853,0.26789364218711853,16147200
1980-09-05,0.2664417028427124,0.2671676570726097,0.2664417028427124,0.2671676570726097,6259200
1980-09-08,0.2591817080974579,0.26063361709451766,0.2591817080974579,0.26063361709451766,4300800
1980-09-09,0.25990766286849976,0.2606336173677908,0.25990766286849976,0.25990766286849976,13632000
1980-09-10,0.2570037245750427,0.2584556328001526,0.2570037245750427,0.2584556328001526,10099200
1980-09-11,0.25845563411712646,0.2591815716165953,0.25845563411712646,0.25845563411712646,5990400
1980-09-12,0.257729709148407,0.2584556633467617,0.257729709148407,0.2584556633467617,4800000
1980-09-15,0.2548254728317261,0.2555514107803021,0.2548254728317261,0.2555514107803021,5337600
1980-09-16,0.26208558678627014,0.26281154145291913,0.26208558678627014,0.26208558678627014,9139200
1980-09-17,0.2737012803554535,0.2744277997378278,0.2737012803554535,0.2737012803554535,11577600
1980-09-18,0.2744276821613312,0.2751536362617459,0.2744276821613312,0.2744276821613312,14227200
1980-09-19,0.27660560607910156,0.2773315603848404,0.27660560607910156,0.27660560607910156,6086400
1980-09-22,0.27224934101104736,0.2737012329657578,0.27224934101104736,0.2737012329657578,8313600
1980-09-23,0.26208558678627014,0.26281154145291913,0.26208558678627014,0.26281154145291913,7142400
1980-09-24,0.2591817080974579,0.26063361709451766,0.2591817080974579,0.26063361709451766,10022400
1980-09-25,0.2562773525714874,0.2570038720716953,0.2562773525714874,0.2570038720716953,11520000
1980-09-26,0.2526475191116333,0.25409942772502886,0.2526475191116333,0.25409942772502886,9312000
1980-09-29,0.25337356328964233,0.2540995178538354,0.25337356328964233,0.25337356328964233,3801600
1980-09-30,0.25845563411712646,0.2599075257328493,0.25845563411712646,0.25845563411712646,6086400
1980-10-01,0.2613595724105835,0.2620855269113842,0.2613595724105835,0.2613595724105835,5971200
1980-10-02,0.2606334686279297,0.26208537679792815,0.2606334686279297,0.2613594227129289,4281600
1980-10-03,0.2693454921245575,0.27007144632475055,0.2693454921245575,0.2693454921245575,5068800
1980-10-06,0.28604361414909363,0.28749552311769727,0.28604361414909363,0.28604361414909363,10060800
1980-10-07,0.2867695689201355,0.2882214778901909,0.2867695689201355,0.2867695689201355,9158400
1980-10-08,0.28096118569374084,0.2816871396216737,0.28096118569374084,0.2816871396216737,25036800
1980-10-09,0.2802354693412781,0.28168737842803,0.2802354693412781,0.280961423884654,8697600
1980-10-10,0.2773316502571106,0.27878355933909493,0.2773316502571106,0.27878355933909493,6624000
1980-10-13,0.27878350019454956,0.2802354089685082,0.27878350019454956,0.27878350019454956,3235200
1980-10-14,0.2802354693412781,0.28313981925222437,0.2802354693412781,0.2802354693412781,6652800
1980-10-15,0.28604361414909363,0.28749552311769727,0.28604361414909363,0.28604361414909363,4416000
1980-10-16,0.2845916152000427,0.2874954322191388,0.2845916152000427,0.2860435237095908,5942400
1980-10-17,0.2816872000694275,0.2845915481413997,0.2816872000694275,0.2845915481413997,6988800
1980-10-20,0.27878350019454956,0.2802354089685082,0.27878350019454956,0.2802354089685082,6489600
