Date,Close,High,Low,Open,Volume
1972-06-01,0.8938384056091309,0.8990151812315134,0.8886618406260022,0.8886618406260022,456000
1972-06-02,0.9041915535926819,0.9041915535926819,0.8955638769123562,0.8955638769123562,640000
1972-06-05,0.8921126127243042,0.902465949367299,0.8886615005099726,0.902465949367299,464000
1972-06-06,0.8834847807884216,0.8921126671704016,0.8834847807884216,0.8921126671704016,796800
1972-06-07,0.8938384056091309,0.895564067696343,0.8817596135556615,0.8834850650036197,584000
1972-06-08,0.8834847807884216,0.8972892304882407,0.8817593298955373,0.893838118063286,726400
1972-06-09,0.8938384056091309,0.895564067696343,0.8852107270908318,0.8852107270908318,296000
1972-06-12,0.8921126127243042,0.9007402879405465,0.8869358390832202,0.8938380635118833,473600
1972-06-13,0.9007405042648315,0.9041916173079918,0.8938382781785109,0.8938382781785109,478400
1972-06-14,0.9197220802307129,0.9231731945830995,0.9041919603253208,0.9041919603253208,795200
1972-06-15,0.9248986840248108,0.9352520275027005,0.9248986840248109,0.9248986840248109,836800
1972-06-16,0.9145450592041016,0.9266240615320813,0.9110939457731426,0.9248983994969782,267200
1972-06-19,0.9076432585716248,0.9197222665719089,0.8972899134168154,0.9145454886748311,1001600
1972-06-20,0.9197220802307129,0.9197220802307129,0.9110941890300942,0.9110941890300942,345600
1972-06-21,0.9110941290855408,0.9231731338438197,0.9093686773425237,0.9197220197184958,556800
1972-06-22,0.917996346950531,0.9197220093133148,0.9076430046916905,0.9110941187779706,321600
1972-06-23,0.9214467406272888,0.9231724016409089,0.9179956292391717,0.9179956292391717,212800
1972-06-26,0.931800901889801,0.931800901889801,0.9128198777265155,0.9214475585354699,278400
1972-06-27,0.9266240000724792,0.9369773396786565,0.9214472249497739,0.9318005645559512,268800
1972-06-28,0.9110941290855408,0.9231731338438197,0.9076430149602167,0.9231731338438197,433600
1972-06-29,0.9059176445007324,0.9162709878056591,0.9059176445007324,0.9110942108335414,313600
1972-06-30,0.917996346950531,0.9214474610368112,0.9076430046916905,0.9076430046916905,404800
1972-07-03,0.9283493161201477,0.9300749777894148,0.9162705269920892,0.9179959780221535,240000
1972-07-05,0.9387025237083435,0.9456047481473755,0.9352514114888275,0.9352514114888275,734400
1972-07-06,0.9559587240219116,0.9611355011323012,0.9507821575508364,0.9507821575508364,809600
1972-07-07,0.9783906936645508,0.9783906936645508,0.9576840145461395,0.9576840145461395,595200
1972-07-10,0.9680375456809998,0.980116338904196,0.9663118834266721,0.9783908872891426,316800
1972-07-11,0.9714874625205994,0.9783896817547101,0.968036352903544,0.968036352903544,232000
1972-07-12,0.9801157116889954,0.9887435961607569,0.9732134883672419,0.9732134883672419,1132800
1972-07-13,0.9801157116889954,0.9904690466716256,0.9697623767063651,0.9801157116889954,790400
1972-07-14,0.9973720908164978,1.000823205317593,0.981842180881226,0.981842180881226,950400
1972-07-17,0.9801157116889954,0.9973712699933791,0.9801157116889954,0.9973712699933791,187200
1972-07-18,0.9732142686843872,0.9749399312180208,0.9697631542564283,0.9749399312180208,385600
1972-07-19,0.9835675954818726,0.9973720529623199,0.973214252371537,0.973214252371537,636800
1972-07-20,0.9939208626747131,0.9939208626747131,0.9835675203551849,0.9835675203551849,326400
1972-07-21,1.0094504356384277,1.0094504356384277,0.9973714374774183,0.9973714374774183,340800
1972-07-24,1.026706337928772,1.038785129463375,1.0077251089810813,1.0094507709941645,811200
1972-07-25,1.0180786848068237,1.0370599181482927,1.0180786848068237,1.026706575590935,312000
1972-07-26,1.043962001800537,1.047413115507912,1.0353341122124677,1.0353341122124677,816000
1972-07-27,1.043962001800537,1.0508642292152868,1.0353341122124677,1.043962001800537,422400
1972-07-28,1.0422362089157104,1.0456873221902658,1.0422362089157104,1.043961870872607,208000
1972-07-31,1.030157446861267,1.0387851249716422,1.0284317848556457,1.0387851249716422,174400
1972-08-01,1.0422362089157104,1.0422362089157104,1.0284317558174891,1.0301574177743857,368000
1972-08-02,1.0387847423553467,1.0456869665570434,1.0353336302544984,1.0422358544561952,384000
1972-08-03,1.0422362089157104,1.0422362089157104,1.0284317558174891,1.038785095641155,355200
1972-08-04,1.0353343486785889,1.0422365776697795,1.0353343486785889,1.0422365776697795,193600
1972-08-07,1.0378528833389282,1.0447719025611877,1.0378528833389282,1.0378528833389282,204800
1972-08-08,1.0413117408752441,1.0447712483200124,1.0343927259857078,1.037852233430476,243200
1972-08-09,1.0378528833389282,1.041312392950058,1.0361232341092181,1.041312392950058,126400
1972-08-10,1.0430419445037842,1.0447715932213735,1.0395824359169583,1.0395824359169583,184000
1972-08-11,1.0447715520858765,1.0447715520858765,1.0395823949857728,1.0430419034363883,180800
1972-08-14,1.0637990236282349,1.0689881810672983,1.048231129007739,1.048231129007739,308800
1972-08-15,1.048231840133667,1.0637997453155106,1.0361236571271628,1.0637997453155106,420800
1972-08-16,1.0326637029647827,1.0447718807753998,1.027474333080443,1.0447718807753998,268800
1972-08-17,1.0292046070098877,1.0361236288682674,1.0240152350402079,1.0326641179390776,348800
1972-08-18,1.0465013980865479,1.051690555118221,1.0326633644665713,1.0326633644665713,185600
1972-08-21,1.0689880847930908,1.0776369612814731,1.0551500513329861,1.0551500513329861,316800
1972-08-22,1.0741782188415527,1.0793673795133207,1.065529336186227,1.0689888470180005,580800
1972-08-23,1.0655287504196167,1.0724477682794844,1.063799101530484,1.0724477682794844,353600
1972-08-24,1.0534210205078125,1.0724482220981921,1.0534210205078125,1.0655292013104618,179200
